published,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,published,year,quarter,month,profit,content_duration_cat,price_cat
2016-09-18,955194,Coding Made Easy: A Beginners Guide To JavaScript,https://www.udemy.com/coding-made-easy-a-beginners-guide-to-javascript/,True,40,1950,33,16,Beginner Level,1.0,Web Development,2016-09-18,2016,3,September,78000,0 : 1,20:50
2017-02-23,1107986,Building Data Visualizations with D3 and Angular 2,https://www.udemy.com/building-data-visualizations-with-d3-and-angular-2/,True,125,293,30,31,Beginner Level,3.5,Web Development,2017-02-23,2017,1,February,36625,3 : 7,110:140
2015-07-13,542254,Web Programming Course : Asp.Net MVC,https://www.udemy.com/mvc-course/,True,100,2760,76,26,All Levels,3.5,Web Development,2015-07-13,2015,3,July,276000,3 : 7,80:110
2016-08-11,928040,Learn Spring Framework Practically - Hands On Recipies,https://www.udemy.com/learn-spring-framework-practically-hands-on-recipies/,True,145,522,50,48,All Levels,5.5,Web Development,2016-08-11,2016,3,August,75690,3 : 7,140:170
2014-08-27,267286,"Basic Concepts of Web Development, HTTP and Java Servlets",https://www.udemy.com/web-application-and-java-servlet-concepts/,True,35,2797,59,10,Beginner Level,1.0,Web Development,2014-08-27,2014,3,August,97895,0 : 1,20:50
2017-05-01,1093608,The Most Comprehensive Web Development Course,https://www.udemy.com/comprehensive-web-developer-course/,True,200,333,22,353,All Levels,42.0,Web Development,2017-05-01,2017,2,May,66600,+20,170:200
2017-03-07,1134456,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",https://www.udemy.com/create-a-simple-photo-gallery-with-dropzonejs-slick-and-php/,False,0,2464,17,9,All Levels,0.7333333333333333,Web Development,2017-03-07,2017,1,March,0,0 : 1,free
2015-11-29,674040,Bootstrap Tutorial - Essentials From Basic to Advanced,https://www.udemy.com/bootstrap-tutorial-essentials-from-basic-to-advanced/,True,195,1494,23,62,All Levels,7.5,Web Development,2015-11-29,2015,4,November,291330,7 : 12,170:200
2012-06-18,19260,Create an Engaging Website with Twitter Bootstrap 2.x,https://www.udemy.com/create-an-engaging-website-with-twitter-bootstrap/,True,20,1463,56,24,All Levels,1.0,Web Development,2012-06-18,2012,2,June,29260,0 : 1,1:20
2016-08-29,944156,Javascript :basics for beginners,https://www.udemy.com/learn-javascript-fast/,True,30,1057,22,12,Beginner Level,0.6166666666666667,Web Development,2016-08-29,2016,3,August,31710,0 : 1,20:50
2016-01-27,742712,CSS Tutorial For Beginners: Style Your Wordpress Templates,https://www.udemy.com/css-tutorial-for-beginners-style-your-wordpress-templates/,True,35,1049,22,47,Beginner Level,3.5,Web Development,2016-01-27,2016,1,January,36715,3 : 7,20:50
2017-06-02,1193538,HTML5 And CSS3 - Build Modern Responsive Websites,https://www.udemy.com/html5-and-css3-build-modern-responsive-websites/,True,175,109,17,69,All Levels,9.5,Web Development,2017-06-02,2017,2,June,19075,7 : 12,170:200
2015-02-25,228934,PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,https://www.udemy.com/psd-to-html5css3-using-twitter-bootstrap-3/,True,95,2073,24,16,All Levels,2.0,Web Development,2015-02-25,2015,1,February,196935,1 : 3,80:110
2013-09-03,65355,Web Development: Make A Website That Will Sell For Thousands,https://www.udemy.com/web-development-by-doing-html5-css3-complete-from-scratch/,True,50,1116,62,51,All Levels,7.5,Web Development,2013-09-03,2013,3,September,55800,7 : 12,20:50
2016-04-07,814848,WordPress Basics to Business: Share and Sell your Expertise,https://www.udemy.com/wordpress-basics-to-business/,True,50,1125,10,45,Beginner Level,3.5,Web Development,2016-04-07,2016,2,April,56250,3 : 7,20:50
2016-11-25,1021594,PHP Zend Framework 2:Creating a CRUD Application,https://www.udemy.com/zend-framework-2creating-a-crud-application/,True,40,802,6,9,All Levels,0.6333333333333333,Web Development,2016-11-25,2016,4,November,32080,0 : 1,20:50
2016-12-20,548068,JavaScript Fundamentals,https://www.udemy.com/javascriptfundamentals/,False,0,4409,71,100,All Levels,5.0,Web Development,2016-12-20,2016,4,December,0,3 : 7,free
2016-01-25,738552,Building a Website With Jekyll,https://www.udemy.com/building-a-website-with-jekyll/,True,20,686,19,21,All Levels,3.0,Web Development,2016-01-25,2016,1,January,13720,1 : 3,1:20
2013-12-10,128384,Big Data and Apache Hadoop for Developers - Fundamentals,https://www.udemy.com/learn-big-data-and-apache-hadoop-for-developers-online/,True,30,1154,89,9,Intermediate Level,3.0,Web Development,2013-12-10,2013,4,December,34620,1 : 3,20:50
2015-09-13,610202,Wordpress Development : Create a Custom Wordpress Website,https://www.udemy.com/create-local-server-and-install-wordpress/,True,120,885,3,13,All Levels,1.5,Web Development,2015-09-13,2015,3,September,106200,1 : 3,110:140
2014-11-21,352774,RESTful Services with ASP.NET Web API,https://www.udemy.com/restful-services-with-aspnet-web-api/,True,85,716,59,34,All Levels,2.0,Web Development,2014-11-21,2014,4,November,60860,1 : 3,80:110
2013-12-08,130694,Web Hosting Fundamentals,https://www.udemy.com/web-hosting-fundamentals/,True,20,1867,19,8,All Levels,0.6166666666666667,Web Development,2013-12-08,2013,4,December,37340,0 : 1,1:20
2017-04-18,1179104,Learning Path: React: Make Stunning React Websites,https://www.udemy.com/learning-path-react-make-stunning-react-websites/,True,200,91,5,53,Expert Level,6.5,Web Development,2017-04-18,2017,2,April,18200,3 : 7,170:200
2015-03-23,425084,Administering Microsoft SQL Server 2012 Databases - 70-462,https://www.udemy.com/administering-microsoft-sql-server-2012-databases-70-462/,True,60,586,65,98,All Levels,5.5,Web Development,2015-03-23,2015,1,March,35160,3 : 7,50:80
2016-11-27,1016650,PHP CodeIgniter:CRUD concepts in MVC,https://www.udemy.com/codeignitercrud-concepts-in-mvc/,True,40,601,4,6,All Levels,0.5833333333333334,Web Development,2016-11-27,2016,4,November,24040,0 : 1,20:50
2017-05-02,1152012,Adobe Experience Manager CMS Basics,https://www.udemy.com/adobe-experience-manager-basics/,True,35,81,14,33,Beginner Level,1.0,Web Development,2017-05-02,2017,2,May,2835,0 : 1,20:50
2016-08-02,673196,Introduction to Frontend Web Development For  Beginners,https://www.udemy.com/programming-for-web-development-from-scratch/,True,145,1018,28,48,Beginner Level,4.5,Web Development,2016-08-02,2016,3,August,147610,3 : 7,140:170
2016-05-17,846156,JavaScript Complete Guide to learning JavaScript,https://www.udemy.com/javascript-complete-guide-to-learning-javascript/,True,200,1296,22,72,Beginner Level,5.5,Web Development,2016-05-17,2016,2,May,259200,3 : 7,170:200
2016-08-11,599504,Advanced Scalable Python Web Development Using Flask,https://www.udemy.com/advanced-python-flask/,True,120,1299,56,71,Intermediate Level,14.0,Web Development,2016-08-11,2016,3,August,155880,12 : 20,110:140
2015-12-30,710486,jQuery for Absolute Beginners - Lite,https://www.udemy.com/jquery-for-absolute-beginners-lite/,True,20,1769,49,7,All Levels,0.5833333333333334,Web Development,2015-12-30,2015,4,December,35380,0 : 1,1:20
2015-04-02,450068,Build a Photo Blog with Ruby on Rails,https://www.udemy.com/build-a-photo-blog-with-ruby-on-rails/,True,20,2281,32,21,Intermediate Level,1.5,Web Development,2015-04-02,2015,2,April,45620,1 : 3,1:20
2015-12-17,688872,XML For Absolute Beginners: Learn to create your own tags,https://www.udemy.com/xml-for-absolute-beginners-learn-to-create-your-own-tags/,True,75,1945,58,10,Beginner Level,1.0,Web Development,2015-12-17,2015,4,December,145875,0 : 1,50:80
2015-06-16,495678,JavaScript for beginners - A Complete Guide,https://www.udemy.com/javascript-a-complete-guide/,True,100,1193,87,58,All Levels,10.5,Web Development,2015-06-16,2015,2,June,119300,7 : 12,80:110
2016-02-01,722754,WordPress Development Crash Course: From Zero To Hero,https://www.udemy.com/wordpress-development-crash-course/,True,60,1699,8,22,All Levels,2.0,Web Development,2016-02-01,2016,1,February,101940,1 : 3,50:80
2017-06-09,1160196,Flexbox: The complete guide,https://www.udemy.com/flexbox-the-complete-guide/,True,35,189,7,16,All Levels,1.0,Web Development,2017-06-09,2017,2,June,6615,0 : 1,20:50
2014-11-05,335280,How to Safely Copy and Move Your WordPress Website,https://www.udemy.com/how-to-safely-copy-and-move-your-wordpress-website/,True,60,1419,38,20,Intermediate Level,1.5,Web Development,2014-11-05,2014,4,November,85140,1 : 3,50:80
2016-09-19,957362,AngularJs :basics for beginners,https://www.udemy.com/angularjs-basics-for-beginners/,True,45,1237,16,14,All Levels,1.0,Web Development,2016-09-19,2016,3,September,55665,0 : 1,20:50
2016-01-18,688874,JSON For Beginners: A Very Basic Introduction,https://www.udemy.com/json-for-beginners-a-very-basic-introduction/,True,65,1703,27,8,Beginner Level,1.0,Web Development,2016-01-18,2016,1,January,110695,0 : 1,50:80
2014-12-20,343816,Learn SASS and improve your CSS,https://www.udemy.com/write-clean-css-using-sass/,True,55,1849,29,24,All Levels,3.0,Web Development,2014-12-20,2014,4,December,101695,1 : 3,50:80
2017-01-20,1079624,HTML and CSS for Absolute Beginners,https://www.udemy.com/html-and-css-for-absolute-beginners-with-examples/,False,0,4410,52,26,All Levels,3.0,Web Development,2017-01-20,2017,1,January,0,1 : 3,free
2016-02-02,746790,"JavaScript, jQuery and Ajax",https://www.udemy.com/ajax-calls-the-simplest-way/,True,20,1554,30,60,All Levels,4.0,Web Development,2016-02-02,2016,1,February,31080,3 : 7,1:20
2016-06-06,647564,React: Learn ReactJS Fundamentals for Front-End Developers,https://www.udemy.com/react-fundamentals-frontend-developers/,True,55,1993,55,26,All Levels,4.0,Web Development,2016-06-06,2016,2,June,109615,3 : 7,50:80
2016-09-20,963378,JavaScript For Absolute Beginners - Level Two,https://www.udemy.com/javascript-for-absolute-beginners-level-two/,True,30,424,85,9,Intermediate Level,1.0,Web Development,2016-09-20,2016,3,September,12720,0 : 1,20:50
2017-06-06,1239022,How To Create A Real Estate Website With Wordpress 2017,https://www.udemy.com/how-to-create-a-real-estate-website-with-wordpress-2017/,False,0,3782,32,11,Beginner Level,1.5,Web Development,2017-06-06,2017,2,June,0,1 : 3,free
2015-12-07,650222,The Complete HTML5 and CSS3 Course - with 8 Websites Design,https://www.udemy.com/build-responsive-websites-with-html5-and-css3-from-scratch/,True,30,1551,42,78,All Levels,7.5,Web Development,2015-12-07,2015,4,December,46530,7 : 12,20:50
2016-04-08,792703,Create WordPress Plugins,https://www.udemy.com/create-wordpress-plugins/,True,50,964,19,21,All Levels,2.5,Web Development,2016-04-08,2016,2,April,48200,1 : 3,20:50
2017-06-19,1246622,Build and Deploy a LAMP server on AWS,https://www.udemy.com/build-and-deploy-a-lamp-server-on-aws/,False,0,3571,18,8,Beginner Level,1.0,Web Development,2017-06-19,2017,2,June,0,0 : 1,free
2015-11-25,679158,Build your own Beautiful Blog in WordPress + SEO,https://www.udemy.com/learn-to-create-an-amazing-wordpress-blog-start-to-finish/,True,200,2421,6,28,All Levels,3.0,Web Development,2015-11-25,2015,4,November,484200,1 : 3,170:200
2017-06-12,1248974,Learn Bootstrap 4 by Example,https://www.udemy.com/learn-bootstrap-4-by-example/,False,0,5542,54,9,All Levels,1.0,Web Development,2017-06-12,2017,2,June,0,0 : 1,free
2016-05-30,832478,"JSON with Java APIs, jQuery and JSON REST Web Services",https://www.udemy.com/learn-json-with-java-apis-jquery-and-rest/,True,95,799,87,41,Beginner Level,6.0,Web Development,2016-05-30,2016,2,May,75905,3 : 7,80:110
2017-06-27,1050632,"Complete Web Development with HTML, CSS and Javascript",https://www.udemy.com/complete-web-development-with-html-css-and-javascript/,False,0,2097,16,10,Intermediate Level,2.0,Web Development,2017-06-27,2017,2,June,0,1 : 3,free
2016-08-23,924216,Django For Beginners,https://www.udemy.com/django-for-beginners/,True,175,534,16,51,Beginner Level,4.0,Web Development,2016-08-23,2016,3,August,93450,3 : 7,170:200
2016-12-22,1038538,Introduction to QGIS Python Programming,https://www.udemy.com/introduction-to-qgis-python-programming/,True,85,197,26,28,Beginner Level,3.5,Web Development,2016-12-22,2016,4,December,16745,3 : 7,80:110
2015-02-17,421018,Learning Object-Oriented JavaScript,https://www.udemy.com/learning-object-oriented-javascript/,True,75,533,54,23,Intermediate Level,3.0,Web Development,2015-02-17,2015,1,February,39975,1 : 3,50:80
2016-02-21,768612,Bootstrap Tutorial for Beginners,https://www.udemy.com/bootstrap-tutorial-for-beginners/,True,20,1036,27,20,Beginner Level,2.0,Web Development,2016-02-21,2016,1,February,20720,1 : 3,1:20
2017-03-31,1063430,How to Build WordPress Themes: A Web Designer's Guide,https://www.udemy.com/how-to-build-wordpress-themes/,True,165,183,30,47,Intermediate Level,5.5,Web Development,2017-03-31,2017,1,March,30195,3 : 7,140:170
2016-09-26,967424,XML DTD :basics for beginners,https://www.udemy.com/xml-dtd-basics-for-beginners/,True,35,903,3,7,All Levels,0.55,Web Development,2016-09-26,2016,3,September,31605,0 : 1,20:50
2015-06-05,520302,Learn to make an HTML 5 website with a video background,https://www.udemy.com/learn-to-make-an-html-5-website-with-a-video-background/,True,80,1236,18,14,All Levels,0.5,Web Development,2015-06-05,2015,2,June,98880,0 : 1,50:80
2016-02-26,774648,Learn Authentication With ASP.NET Identity Security 2017,https://www.udemy.com/learn-authentication-with-aspnet-identity-security-2016/,True,50,305,45,13,All Levels,2.0,Web Development,2016-02-26,2016,1,February,15250,1 : 3,20:50
2017-06-23,1116366,HTML and CSS Foundations,https://www.udemy.com/html-and-css-foundations/,False,0,1544,15,29,Beginner Level,1.0,Web Development,2017-06-23,2017,2,June,0,0 : 1,free
2015-07-01,523312,Python Web Programming,https://www.udemy.com/python-web-programming/,True,100,1020,46,60,Beginner Level,6.0,Web Development,2015-07-01,2015,3,July,102000,3 : 7,80:110
2017-02-23,884988,Build a Complete Registration and Login System using PHP MVC,https://www.udemy.com/php-mvc-login/,True,80,325,50,106,All Levels,5.0,Web Development,2017-02-23,2017,1,February,26000,3 : 7,50:80
2017-06-22,1211366,ES6 / EcmaScript 6 for beginners an introduction,https://www.udemy.com/es6-ecmascript-6-for-beginners/,False,0,3227,19,21,Intermediate Level,2.0,Web Development,2017-06-22,2017,2,June,0,1 : 3,free
2016-07-18,904890,React for visual learners,https://www.udemy.com/react-for-visual-learners/,True,20,659,64,26,All Levels,3.5,Web Development,2016-07-18,2016,3,July,13180,3 : 7,1:20
2014-10-26,255878,Learn to Create Advance Responsive Websites With Bootstrap,https://www.udemy.com/responsive-website-with-bootstrap/,True,20,2528,15,30,All Levels,2.0,Web Development,2014-10-26,2014,4,October,50560,1 : 3,1:20
2016-12-28,1052518,Master the Art of Web Design with HTML & CSS,https://www.udemy.com/html-css-beginners/,True,145,550,15,59,All Levels,3.0,Web Development,2016-12-28,2016,4,December,79750,1 : 3,140:170
2016-04-18,824412,Sell Courses On Your Own Website - No Coding Required!,https://www.udemy.com/sell-courses-on-your-own-website-no-coding-required/,True,100,1032,9,21,All Levels,1.0,Web Development,2016-04-18,2016,2,April,103200,0 : 1,80:110
2015-02-24,420982,Learning 200 jQuery Functions with 800 Examples,https://www.udemy.com/jquery-foundation/,True,195,1766,38,118,All Levels,18.5,Web Development,2015-02-24,2015,1,February,344370,12 : 20,170:200
2015-04-19,477250,"Learn Gulp, The Streaming Build System",https://www.udemy.com/gulp-101/,True,25,1305,38,16,All Levels,1.5,Web Development,2015-04-19,2015,2,April,32625,1 : 3,20:50
2017-01-17,1075570,Perfect React JS Course - Understand Relevant Details,https://www.udemy.com/perfect-react-js-course/,True,200,653,20,25,Beginner Level,1.0,Web Development,2017-01-17,2017,1,January,130600,0 : 1,170:200
2013-11-09,92194,Create a classified website in 2 hours - guaranteed,https://www.udemy.com/create-a-classified-website-in-2-hours-guaranteed/,True,50,3411,84,22,All Levels,1.0,Web Development,2013-11-09,2013,4,November,170550,0 : 1,20:50
2015-04-06,467426,Become a Certified Web Developer - Beginner to Expert,https://www.udemy.com/jquery101/,True,200,3397,12,85,All Levels,8.0,Web Development,2015-04-06,2015,2,April,679400,7 : 12,170:200
2016-11-10,1005610,Up and Running with Phalcon,https://www.udemy.com/up-and-running-with-phalcon-php/,True,20,715,12,12,All Levels,1.5,Web Development,2016-11-10,2016,4,November,14300,1 : 3,1:20
2016-08-17,922750,HTML : HTML Awesomeness,https://www.udemy.com/html-awesomeness/,True,25,988,23,27,Beginner Level,0.6333333333333333,Web Development,2016-08-17,2016,3,August,24700,0 : 1,20:50
2017-05-04,1201054,Build CRUD Application - PHP & Mysql,https://www.udemy.com/build-crud-application-php-mysql/,False,0,4405,71,12,Beginner Level,1.5,Web Development,2017-05-04,2017,2,May,0,1 : 3,free
2014-03-07,177912,All You Need To Know About AngularJS - Training On AngularJS,https://www.udemy.com/angularjs/,True,50,1936,88,53,All Levels,5.0,Web Development,2014-03-07,2014,1,March,96800,3 : 7,20:50
2017-01-05,1031780,Ready for Production with Spring Boot Actuator,https://www.udemy.com/ready-for-production-with-spring-boot-actuator/,True,55,361,26,49,Intermediate Level,2.5,Web Development,2017-01-05,2017,1,January,19855,1 : 3,50:80
2017-05-04,1194232,Learning Path: Akka: Building Applications and Microservices,https://www.udemy.com/learning-path-akka-building-applications-and-microservices/,True,200,88,8,55,Intermediate Level,4.5,Web Development,2017-05-04,2017,2,May,17600,3 : 7,170:200
